Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785805578,50,,Aggregated,43.100000,2.000000,97,130,160,170,200,230,1200,2400,3400,7300,7300,1130,50,97,170.89549106127475,71.73550000879914,7265.245399903506,17.838938053097344
1785805579,50,,Aggregated,41.600000,2.200000,100,130,160,170,200,230,1200,2400,3400,7300,7300,1184,52,100,168.97620726258782,71.73550000879914,7265.245399903506,17.657094594594593
1785805580,50,,Aggregated,40.000000,2.300000,99,130,150,170,200,230,1200,2400,3400,7300,7300,1233,53,99,165.79890527100804,71.11210003495216,7265.245399903506,17.472019464720194
1785805581,50,,Aggregated,40.300000,2.500000,97,130,150,170,200,230,1200,2400,3400,7300,7300,1276,55,97,163.26104568921141,71.11210003495216,7265.245399903506,17.566614420062695
1785805582,50,,Aggregated,42.300000,2.400000,99,130,150,160,200,220,580,2400,3400,7300,7300,1323,55,99,162.38163363537663,71.11210003495216,7265.245399903506,17.34467120181406
1785805583,50,,Aggregated,42.900000,2.400000,100,130,150,160,190,220,550,2400,3400,7300,7300,1361,55,100,161.845989713071,71.11210003495216,7265.245399903506,16.969875091844234
1785805584,50,,Aggregated,40.900000,2.100000,110,130,150,160,190,220,540,2400,3400,7300,7300,1404,58,110,161.2770329055408,71.11210003495216,7265.245399903506,17.195156695156694
1785805585,50,,Aggregated,43.000000,1.900000,110,140,150,160,190,220,540,2400,3400,7300,7300,1436,59,110,160.7486574507181,71.11210003495216,7265.245399903506,17.33356545961003
1785805586,50,,Aggregated,41.200000,1.500000,110,140,150,160,190,220,520,2400,3400,7300,7300,1482,63,110,160.82632287365212,71.11210003495216,7265.245399903506,17.228744939271255
1785805587,50,,Aggregated,41.500000,1.400000,110,140,160,160,190,220,470,1400,3400,7300,7300,1518,66,110,159.91269637617665,71.11210003495216,7265.245399903506,17.45191040843215
1785805588,50,,Aggregated,40.900000,1.200000,110,140,150,160,190,220,450,1400,3400,7300,7300,1559,69,110,158.01974207754566,71.11210003495216,7265.245399903506,17.6144964720975
1785805589,50,,Aggregated,42.100000,1.500000,110,140,150,160,190,220,410,1400,3400,7300,7300,1602,73,100,156.04742796459095,71.11210003495216,7265.245399903506,17.903245942571786
