Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785805964,100,,Aggregated,82.200000,3.400000,100,140,160,170,230,450,2400,2500,7400,7400,7400,2162,98,100,229.03707816676263,70.34590002149343,7393.4332999633625,18.024514338575393
1785805965,100,,Aggregated,81.400000,3.800000,100,140,160,170,220,440,2400,2500,7400,7400,7400,2247,103,100,223.63149617143966,70.34590002149343,7393.4332999633625,17.96795727636849
1785805966,100,,Aggregated,81.600000,4.300000,98,140,150,170,210,430,2400,2500,7400,7400,7400,2335,107,98,218.5497344311973,70.34590002149343,7393.4332999633625,18.07066381156317
1785805967,100,,Aggregated,81.900000,4.400000,97,130,150,170,210,420,2400,2500,7400,7400,7400,2424,110,97,213.88068753988145,70.34590002149343,7393.4332999633625,18.17780528052805
1785805968,100,,Aggregated,85.600000,4.800000,96,130,150,160,210,410,2300,2500,7400,7400,7400,2511,113,96,209.5252809622698,70.34590002149343,7393.4332999633625,18.144962166467543
1785805969,100,,Aggregated,84.700000,5.000000,95,130,150,160,210,410,2300,2400,7400,7400,7400,2610,117,95,205.13293329341752,70.34590002149343,7393.4332999633625,18.162835249042146
1785805970,100,,Aggregated,84.900000,4.700000,95,130,150,160,200,400,2300,2400,7400,7400,7400,2693,119,95,201.74085766647144,70.34590002149343,7393.4332999633625,18.09209060527293
1785805971,100,,Aggregated,86.600000,4.400000,95,120,140,160,200,400,2300,2400,7400,7400,7400,2795,124,95,197.81997466742266,70.34590002149343,7393.4332999633625,18.129516994633274
1785805972,100,,Aggregated,87.300000,4.300000,94,120,140,150,200,380,2300,2400,7400,7400,7400,2867,127,94,195.19120097486157,70.34590002149343,7393.4332999633625,18.16114405301709
1785805973,100,,Aggregated,88.300000,4.400000,94,120,140,150,200,370,2300,2400,7400,7400,7400,2951,131,94,192.45546465458412,70.34590002149343,7393.4332999633625,18.209081667231448
1785805974,100,,Aggregated,88.300000,4.100000,94,110,140,150,190,360,1500,2400,7400,7400,7400,3055,139,94,188.897957347117,70.34590002149343,7393.4332999633625,18.208510638297874
1785805975,100,,Aggregated,87.400000,4.000000,93,110,140,150,190,350,1400,2400,7400,7400,7400,3126,142,93,186.6633561405923,70.34590002149343,7393.4332999633625,18.26423544465771
